X,Y,Cu_ppm,Fe2O3_%,Au_ppb,Predicted_Cu_ppm,Predicted_Fe2O3_%,Predicted_Au_ppb
77.657407,14.277027,23.2,3.73,1.5,24.327999999999996,4.0929800000000025,1.585
77.675926,14.277027,34.3,6.0,1.5,35.944000000000045,5.5296,1.5
77.694444,14.277027,50.9,5.57,1.5,44.16700000000004,5.537499999999999,1.5
77.712963,14.277027,24.4,4.35,1.5,41.66600000000006,5.4584,1.5
77.731481,14.277027,27.8,4.48,1.5,28.592999999999993,5.000200000000001,1.5
77.749999,14.277027,23.1,5.04,1.5,26.374999999999964,4.859500000000006,1.5
77.509259,14.295045,63.0,9.14,20.0,67.14299999999999,9.306299999999995,28.425
77.527778,14.295045,54.0,9.07,1.5,54.567,9.011400000000014,2.555
77.546296,14.295045,38.2,6.53,6.0,39.892999999999944,6.954539999999988,4.65
77.564815,14.295045,44.7,6.67,1.5,41.41599999999992,6.1763999999999974,2.04
77.583333,14.295045,39.5,6.45,1.5,33.31699999999995,6.1354799999999985,1.83
77.749999,14.79529,25.4,4.16,4.0,22.473000000000024,3.681400000000004,3.47
77.509259,14.813406,27.1,4.74,1.5,27.700999999999972,4.7557060000000035,1.71
77.527778,14.813406,24.9,5.03,1.5,32.02599999999998,5.498288000000002,1.575
77.546296,14.813406,28.3,5.48,1.5,30.237000000000016,5.559316000000004,1.53
77.564815,14.813406,25.9,4.81,1.5,26.498000000000033,4.859400000000004,1.71
77.583333,14.813406,29.8,5.8,1.5,28.630000000000017,5.372100000000001,1.5
77.601852,14.813406,29.1,4.75,1.5,28.96899999999997,4.754999999999999,1.875
77.62037,14.813406,25.5,4.63,1.5,25.322000000000003,4.430999999999998,1.515
77.638889,14.813406,12.0,2.49,1.5,22.158000000000015,4.2758999999999965,1.695
77.657407,14.813406,17.6,3.84,1.5,18.19599999999998,3.7070999999999965,1.53
77.675926,14.813406,16.2,3.67,1.5,17.36100000000001,3.6522999999999968,1.79
77.694444,14.813406,9.6,2.28,1.5,11.585000000000003,2.4186000000000005,1.585
77.712963,14.813406,10.4,2.22,1.5,10.783999999999999,2.336899999999999,1.5
77.731481,14.813406,19.3,3.2,20.0,17.952999999999985,3.0882999999999963,13.44
77.749999,14.813406,21.2,3.08,1.5,21.42000000000001,3.1807000000000003,4.995
77.509259,14.831522,36.9,4.76,4.0,33.63900000000003,4.882011999999996,3.2
77.527778,14.831522,28.9,5.26,1.5,31.473000000000038,5.388699999999995,2.045
77.546296,14.831522,44.2,6.81,1.5,38.598999999999975,6.255099999999994,1.66
77.564815,14.831522,34.3,5.45,1.5,33.56899999999998,5.685999999999996,1.8
77.583333,14.831522,37.6,6.46,1.5,34.88899999999997,6.1584,2.19
77.601852,14.831522,30.2,4.96,6.0,31.71599999999996,5.116099999999994,4.545
77.62037,14.831522,30.5,4.92,1.5,28.795000000000005,4.856700000000004,2.385
77.638889,14.831522,16.4,4.59,3.0,20.84100000000002,4.735999999999997,2.505
77.657407,14.831522,20.5,3.67,1.5,19.493999999999996,3.681399999999998,1.8
77.601852,14.295045,20.7,4.738,1.5,19.320000000000007,4.512529999999999,2.11
77.62037,14.295045,17.6,4.43,1.5,17.642999999999986,4.169980000000004,1.925
77.638889,14.295045,9.7,3.05,10.0,20.005000000000013,3.9514600000000035,6.175
77.657407,14.295045,16.5,3.62,1.5,18.574,3.810500000000004,1.585
77.675926,14.295045,29.8,5.35,1.5,24.37899999999999,4.7168000000000045,1.5
77.694444,14.295045,19.1,3.99,1.5,22.399999999999974,4.359950000000005,1.5
77.712963,14.295045,18.1,4.23,1.5,28.161000000000005,4.838000000000003,1.5
77.731481,14.295045,27.9,5.17,1.5,24.81800000000002,4.794500000000006,1.5
77.749999,14.295045,22.7,3.41,1.5,21.93699999999998,3.925000000000004,1.5
77.509259,14.313063,84.4,9.88,124.0,79.6419999999999,9.619099999999994,86.61
77.527778,14.313063,61.7,8.67,1.5,63.58099999999993,8.866299999999992,12.57
77.546296,14.313063,40.1,6.43,168.0,40.19299999999998,6.607079999999992,2.85
77.564815,14.313063,29.0,5.97,1.5,36.003,6.260700000000011,1.59
77.583333,14.313063,54.5,8.51,1.5,43.35399999999998,7.1601799999999995,1.5
77.601852,14.313063,28.9,5.53,1.5,24.169999999999987,4.893909999999997,1.5
77.62037,14.313063,22.3,4.5,1.5,23.850999999999985,4.630979999999999,1.5
77.638889,14.313063,40.0,5.9,1.5,32.48399999999999,5.2637999999999945,2.095
77.657407,14.313063,17.4,4.19,1.5,17.13100000000002,3.845799999999999,1.5
77.675926,14.313063,11.2,2.69,1.5,15.254000000000017,3.255799999999998,1.5
77.694444,14.313063,13.0,3.23,1.5,14.870000000000003,3.395199999999999,1.5
77.712963,14.313063,23.5,4.25,1.5,25.829999999999995,4.540200000000002,1.5
77.731481,14.313063,14.0,4.1,1.5,17.916000000000004,4.295600000000005,1.5
77.749999,14.313063,17.1,2.99,1.5,17.14599999999998,3.2294000000000036,1.5
77.509259,14.331081,85.7,8.79,1.5,86.40299999999992,9.29901999999999,8.41
77.352421,14.349099,20.8,4.42,1.5,19.466999999999974,4.573200000000003,1.5
77.371043,14.349099,14.5,4.19,1.5,15.986999999999993,4.444799999999999,1.5
77.389665,14.349099,18.4,4.4,1.5,20.22600000000001,5.125399999999996,1.5
77.408287,14.349099,16.1,5.11,1.5,20.212000000000003,5.224099999999997,1.5
77.426909,14.349099,24.6,8.06,1.5,24.048999999999975,7.12719999999999,1.5
77.445531,14.349099,25.8,7.06,1.5,23.817999999999998,6.533999999999991,1.5
77.464153,14.349099,19.0,4.24,1.5,21.039999999999996,4.861400000000006,1.5
77.482775,14.349099,37.0,6.29,1.5,40.22899999999999,6.414199999999999,1.925
77.5,14.349099,42.8,8.15,10.0,45.09400000000005,7.621039999999989,6.625
77.259311,14.367117,12.4,3.03,1.5,15.830000000000018,3.4465999999999957,1.5
77.277933,14.367117,14.5,3.57,1.5,16.39200000000001,3.904399999999995,1.5
77.296555,14.367117,26.2,5.58,1.5,21.838000000000015,4.809499999999996,1.5
77.315177,14.367117,13.4,3.18,1.5,15.638000000000023,3.7524000000000024,1.5
77.333799,14.367117,15.9,4.62,1.5,18.038000000000007,4.679900000000001,1.5
77.352421,14.367117,15.8,4.44,1.5,17.62999999999998,4.519500000000001,1.5
77.371043,14.367117,20.6,4.41,1.5,19.207999999999977,4.571900000000006,1.5
77.389665,14.367117,30.6,6.12,1.5,26.950999999999972,5.790700000000003,1.5
77.408287,14.367117,15.7,4.96,1.5,19.63900000000002,5.275199999999995,1.5
77.426909,14.367117,27.0,6.88,1.5,24.176,6.5761999999999965,1.5
77.445531,14.367117,23.0,6.89,1.5,22.482,6.254599999999993,1.5
77.464153,14.367117,21.4,4.75,1.5,21.362000000000027,4.851500000000001,1.5
77.482775,14.367117,17.6,4.29,1.5,28.414999999999974,5.023400000000007,1.585
77.5,14.367117,43.4,6.81,1.5,40.08600000000004,6.85449999999999,3.245
77.259311,14.385233,24.7,4.32,1.5,22.135000000000023,4.827499999999997,1.5
77.675926,14.831522,16.2,3.23,1.5,18.025000000000013,3.5740999999999987,1.725
77.694444,14.831522,10.6,1.96,1.5,12.586999999999998,2.4848999999999983,1.68
77.712963,14.831522,10.3,2.2,1.5,12.232999999999986,2.391399999999996,1.515
77.731481,14.831522,18.7,2.79,1.5,18.533,2.929,3.955
77.749999,14.831522,24.1,3.33,1.5,22.838999999999974,3.1883000000000017,1.97
77.509259,14.849638,36.5,5.54,1.5,32.42500000000003,4.860204000000005,2.125
77.527778,14.849638,36.4,4.92,1.5,33.139000000000046,4.782716000000004,1.525
77.546296,14.849638,20.3,3.43,1.5,27.519000000000005,4.153400000000004,1.5
77.564815,14.849638,32.0,4.94,1.5,29.982000000000006,4.8659,1.55
77.583333,14.849638,30.8,6.19,1.5,30.033000000000026,5.753200000000003,1.545
77.601852,14.849638,25.4,6.46,1.5,28.273000000000007,5.161799999999997,2.265
77.62037,14.849638,21.3,4.67,1.5,24.046,4.739300000000005,1.545
77.638889,14.849638,35.5,5.22,1.5,27.723000000000017,4.994300000000006,1.53
77.657407,14.849638,20.5,3.63,1.5,20.802999999999997,3.600099999999998,1.5
77.675926,14.849638,19.0,3.17,1.5,18.980000000000004,3.329199999999999,1.515
77.694444,14.849638,14.3,3.05,1.5,16.047999999999988,3.0215999999999967,1.72
77.712963,14.849638,17.0,3.32,1.5,16.156999999999993,3.0363999999999947,1.5
77.731481,14.849638,16.6,2.81,1.5,17.711999999999993,2.8508999999999998,1.885
77.749999,14.849638,18.3,3.06,1.5,21.30199999999998,2.9702000000000015,1.5
77.509259,14.867754,30.4,4.73,1.5,24.15500000000001,3.881304000000004,1.825
77.527778,14.867754,24.6,3.87,1.5,24.664999999999978,3.992000000000003,1.5
77.546296,14.867754,22.4,3.97,1.5,22.279000000000025,3.944000000000008,1.5
77.564815,14.867754,24.8,5.12,1.5,24.298000000000005,4.769100000000005,1.55
77.583333,14.867754,20.2,5.21,1.5,22.08000000000001,5.114599999999997,1.5
77.527778,14.331081,34.0,7.3,1.5,69.05399999999997,8.405099999999994,15.105
77.546296,14.331081,24.3,4.96,1.5,34.47200000000004,5.247939999999995,1.59
77.564815,14.331081,64.3,4.97,1.5,52.68400000000006,5.091040000000009,1.5
77.583333,14.331081,46.2,6.24,1.5,45.08099999999997,6.08089,1.5
77.601852,14.331081,21.6,4.501,1.5,24.75299999999997,4.655949999999993,1.5
77.62037,14.331081,27.3,4.71,1.5,23.98199999999997,4.42592,1.565
77.638889,14.331081,27.1,4.81,1.5,27.20099999999997,4.623300000000001,1.585
77.657407,14.331081,23.6,3.99,1.5,22.64899999999998,3.9398000000000017,1.5
77.675926,14.331081,22.4,3.78,1.5,21.568000000000005,3.7891999999999957,1.5
77.694444,14.331081,19.3,3.65,1.5,20.051999999999982,3.600699999999997,1.5
77.712963,14.331081,46.6,6.3,1.5,38.91999999999995,5.789500000000001,1.5
77.731481,14.331081,24.2,4.82,1.5,26.74999999999998,5.050099999999998,1.885
77.749999,14.331081,23.7,4.48,1.5,18.472999999999992,3.3464999999999976,1.5
77.509259,14.349099,96.0,11.67,4.0,88.22299999999997,10.778659999999991,7.135
77.527778,14.349099,44.0,7.96,6.0,68.32699999999998,9.437819999999993,23.34
77.546296,14.349099,21.5,4.242,1.5,28.122000000000007,5.605539999999999,1.61
77.564815,14.349099,20.5,4.32,1.5,37.18800000000001,4.7670000000000075,1.5
77.583333,14.349099,13.4,3.3,1.5,34.308,5.807339999999998,1.5
77.601852,14.349099,22.9,4.65,1.5,22.624000000000027,4.676639999999995,1.5
77.62037,14.349099,24.7,5.44,1.5,19.787000000000013,4.257120000000001,1.565
77.638889,14.349099,13.0,3.68,1.5,15.636999999999999,3.981600000000004,1.585
77.657407,14.349099,17.2,3.76,1.5,17.26600000000001,3.792599999999997,1.5
77.675926,14.349099,16.6,4.0,1.5,16.46999999999998,3.869199999999999,1.5
77.694444,14.349099,14.7,2.82,1.5,16.356000000000016,3.2173999999999965,1.5
77.277933,14.385233,38.9,8.42,1.5,23.448,5.268999999999997,1.5
77.296555,14.385233,29.8,6.87,1.5,25.478,5.746100000000001,1.5
77.315177,14.385233,16.7,4.41,1.5,18.050000000000022,4.63070000000001,1.5
77.333799,14.385233,23.1,5.56,1.5,21.726999999999972,5.255300000000001,1.5
77.352421,14.385233,20.1,4.76,1.5,21.476999999999986,4.745299999999998,1.5
77.371043,14.385233,23.7,4.96,1.5,23.59499999999999,5.1932999999999945,1.5
77.389665,14.385233,36.5,6.79,1.5,34.66899999999999,6.586299999999995,1.5
77.408287,14.385233,30.4,5.65,1.5,27.70600000000004,5.827499999999994,1.5
77.426909,14.385233,34.8,8.08,1.5,22.786000000000005,5.6847999999999965,1.5
77.445531,14.385233,15.5,4.52,1.5,18.118999999999993,4.979499999999995,1.5
77.464153,14.385233,16.3,4.43,1.5,29.599999999999977,4.698799999999996,1.525
77.482775,14.385233,27.2,4.91,1.5,24.38699999999999,4.953500000000006,1.5
77.5,14.385233,26.8,6.18,1.5,28.007000000000016,6.063799999999998,1.76
77.259311,14.403153,27.4,4.32,1.5,22.17100000000002,4.010799999999996,1.5
77.277933,14.403153,21.4,4.28,1.5,21.826000000000032,4.232599999999994,1.5
77.296555,14.403153,21.0,4.16,1.5,21.11200000000001,4.165400000000004,1.5
77.315177,14.403153,11.2,2.98,1.5,13.780000000000019,3.350400000000001,1.5
77.333799,14.403153,23.0,5.14,1.5,20.805,4.788799999999994,1.5
77.352421,14.403153,19.4,3.98,1.5,21.738000000000024,4.527400000000001,1.5
77.371043,14.403153,23.3,5.59,1.5,23.783000000000012,5.330899999999997,1.5
77.389665,14.403153,38.6,7.34,1.5,35.330999999999975,6.841599999999997,1.5
77.408287,14.403153,26.6,5.23,1.5,26.681000000000026,6.101799999999998,1.5
77.426909,14.403153,19.8,5.37,1.5,19.95099999999998,5.535300000000003,1.5
77.601852,14.867754,17.3,4.81,1.5,19.35499999999998,4.892,1.785
77.62037,14.867754,13.0,4.19,1.5,16.665999999999993,4.4693,1.5
77.638889,14.867754,8.9,5.28,1.5,14.297000000000008,4.933899999999995,1.5
77.657407,14.867754,22.2,4.15,1.5,16.112000000000002,3.646999999999999,1.5
77.675926,14.867754,20.2,4.22,1.5,16.541,3.416699999999999,1.515
77.694444,14.867754,15.8,3.28,1.5,17.01999999999998,3.254299999999998,1.775
77.712963,14.867754,25.3,3.79,1.5,21.835999999999984,3.5081000000000007,1.5
77.731481,14.867754,21.9,2.89,1.5,21.00100000000002,2.8878999999999952,1.7
77.749999,14.867754,16.3,2.58,1.5,18.409999999999982,2.7674000000000016,1.5
77.509259,14.88587,23.5,3.84,1.5,20.487000000000027,4.194108,1.65
77.527778,14.88587,17.9,3.39,1.5,20.29600000000002,3.677547999999996,1.525
77.546296,14.88587,15.9,3.4588,1.5,21.62900000000002,3.6936999999999967,1.525
77.564815,14.88587,24.5,3.89,1.5,24.323000000000008,3.9913999999999925,1.6
77.583333,14.88587,30.8,5.18,1.5,29.88700000000001,4.991100000000002,1.525
77.601852,14.88587,30.1,5.5,1.5,28.05699999999998,5.161100000000001,1.81
77.62037,14.88587,31.2,5.61,1.5,27.90199999999999,5.050000000000007,1.525
77.638889,14.88587,16.4,3.38,1.5,17.924000000000028,3.952,1.5
77.657407,14.88587,21.1,3.66,1.5,20.284999999999982,3.6412000000000044,1.5
77.675926,14.88587,18.4,3.94,1.5,18.695000000000014,3.6971000000000003,1.515
77.694444,14.88587,25.8,4.29,1.5,18.35499999999999,3.218799999999997,1.83
77.712963,14.88587,19.6,3.07,1.5,20.897999999999975,3.269199999999996,1.5
77.731481,14.88587,23.8,3.09,1.5,23.198999999999998,3.135499999999996,1.835
77.749999,14.88587,22.8,3.28,1.5,21.44899999999999,3.092599999999998,1.515
77.509259,14.903985,16.4,3.72,1.5,20.368000000000027,4.058856000000007,1.625
77.712963,14.349099,31.1,5.83,1.5,31.31499999999994,5.606900000000003,1.5
77.731481,14.349099,26.6,5.37,1.5,25.407999999999966,5.210200000000001,1.885
77.749999,14.349099,12.0,2.84,1.5,14.591999999999993,3.283999999999997,1.5
77.509259,14.367117,80.0,10.36,6.0,78.03899999999997,10.350400000000006,12.87
77.527778,14.367117,97.0,11.23,70.0,75.98099999999998,10.003140000000009,38.205
77.546296,14.367117,53.0,9.64,1.5,46.18499999999999,8.224839999999991,3.6
77.564815,14.367117,10.7,2.46,1.5,22.943000000000012,3.767659999999996,2.185
77.583333,14.367117,22.2,4.39,1.5,24.331,4.5059199999999935,1.5
77.601852,14.367117,17.4,4.16,1.5,19.13000000000003,4.1914000000000025,1.5
77.62037,14.367117,24.1,5.01,1.5,18.36200000000002,4.049100000000003,1.565
77.638889,14.367117,13.9,3.42,1.5,14.362000000000009,3.6187000000000014,1.585
77.657407,14.367117,14.9,3.0,1.5,16.119000000000003,3.4922999999999957,1.5
77.675926,14.367117,13.1,3.09,1.5,14.640999999999986,3.4209999999999985,1.565
77.694444,14.367117,18.3,4.11,1.5,17.031999999999993,3.7075000000000027,1.5
77.712963,14.367117,23.1,3.72,1.5,24.784999999999954,4.266600000000008,1.5
77.731481,14.367117,23.3,4.26,1.5,23.382999999999985,4.393699999999998,2.27
77.749999,14.367117,16.8,3.28,1.5,16.07099999999998,3.2959999999999963,1.5
77.509259,14.385233,21.0,5.07,1.5,54.42400000000001,8.704100000000002,6.56
77.527778,14.385233,47.0,7.35,1.5,53.928000000000004,8.36870000000001,4.53
77.546296,14.385233,86.0,12.0,1.5,66.29,10.008539999999998,1.5
77.564815,14.385233,18.0,5.14,1.5,30.303999999999995,5.470199999999994,1.5
77.583333,14.385233,17.6,4.06,1.5,27.863999999999987,5.354099999999996,1.5
77.601852,14.385233,20.1,4.44,1.5,21.221999999999976,4.494499999999998,1.5
77.62037,14.385233,22.0,4.21,1.5,19.68499999999999,4.2600999999999996,1.565
77.445531,14.403153,14.8,4.8,1.5,17.17999999999997,4.9287000000000045,1.765
77.464153,14.403153,39.1,4.71,1.5,31.708999999999968,4.679899999999996,1.815
77.482775,14.403153,19.7,4.73,1.5,21.56400000000001,4.8049000000000035,1.5
77.5,14.403153,27.7,5.45,1.5,26.79999999999999,5.424199999999997,1.68
77.259311,14.421169,16.5,3.78,1.5,16.119999999999997,3.572399999999999,1.5
77.277933,14.421169,19.3,5.01,1.5,17.975000000000016,3.8307999999999978,1.5
77.296555,14.421169,16.7,3.69,1.5,17.36100000000002,3.6749999999999994,1.5
77.315177,14.421169,13.7,2.89,1.5,13.788000000000025,3.074899999999994,1.5
77.333799,14.421169,15.9,4.23,1.5,18.660000000000007,4.515399999999995,1.5
77.352421,14.421169,34.5,5.71,1.5,29.642,5.344699999999996,1.5
77.371043,14.421169,24.9,5.97,1.5,26.08600000000003,5.875500000000011,1.5
77.389665,14.421169,31.7,6.08,1.5,32.21099999999999,6.480600000000004,1.5
77.408287,14.421169,28.4,6.49,1.5,26.288000000000043,6.083900000000004,1.5
77.426909,14.421169,16.4,4.61,1.5,19.169000000000015,5.019600000000007,1.5
77.445531,14.421169,19.8,4.32,1.5,19.150999999999982,4.457699999999999,1.79
77.464153,14.421169,17.3,3.81,1.5,18.715999999999976,3.913000000000002,1.89
77.482775,14.421169,11.5,3.56,1.5,14.214000000000006,3.7741000000000016,1.5
77.5,14.421169,15.1,4.81,1.5,21.91900000000001,4.3461,1.5
77.259311,14.439189,11.8,3.18,1.5,13.529999999999982,3.196490000000003,1.5
77.277933,14.439189,22.0,4.0,1.5,19.613999999999994,3.8120000000000016,1.5
77.296555,14.439189,19.8,3.41,1.5,19.699999999999978,3.5270000000000032,1.5
77.315177,14.439189,20.6,4.23,1.5,18.049000000000007,3.369200000000002,1.5
77.333799,14.439189,16.6,3.16,1.5,17.650999999999982,3.412300000000003,1.5
77.527778,14.903985,31.8,4.2,1.5,20.614000000000022,4.008456,1.675
77.546296,14.903985,17.6,3.813,6.0,20.001000000000012,3.7709639999999967,2.35
77.564815,14.903985,24.9,4.01,4.0,23.721000000000032,4.018779999999995,2.975
77.583333,14.903985,26.8,4.43,1.5,28.461000000000027,4.5409000000000015,2.16
77.601852,14.903985,24.4,4.43,1.5,25.019000000000027,4.484900000000005,1.935
77.62037,14.903985,27.9,4.68,1.5,26.550000000000022,4.621200000000005,1.585
77.638889,14.903985,23.9,4.17,1.5,22.072000000000035,4.1034000000000015,1.53
77.657407,14.903985,21.3,3.61,1.5,21.224999999999977,3.569400000000006,1.5
77.675926,14.903985,19.8,3.37,1.5,19.79699999999999,3.530300000000002,1.585
77.694444,14.903985,21.6,3.77,1.5,19.45799999999999,3.3911,2.55
77.712963,14.903985,22.9,3.76,1.5,22.706000000000017,3.598899999999995,1.83
77.731481,14.903985,24.7,3.51,3.0,23.94800000000001,3.3441999999999963,2.705
77.749999,14.903985,18.2,2.71,1.5,19.641000000000016,2.908887999999999,1.71
77.509259,14.922101,27.3,5.25,1.5,26.650000000000023,4.4526608,1.575
77.527778,14.922101,32.5,5.21,1.5,29.20700000000001,4.862288799999993,1.5
77.546296,14.922101,15.8,3.57,1.5,16.428999999999977,3.620863999999996,1.525
77.564815,14.922101,12.7,3.88,1.5,16.859000000000016,3.8147999999999964,1.835
77.583333,14.922101,32.5,4.01,1.5,27.62499999999999,3.853799999999998,1.965
77.601852,14.922101,18.6,2.93,1.5,21.069999999999972,3.2477000000000036,2.71
77.62037,14.922101,22.8,3.82,1.5,20.445999999999987,3.4504999999999995,2.465
77.638889,14.922101,15.8,3.23,1.5,16.16899999999998,3.3859,1.675
77.657407,14.922101,15.5,2.69,1.5,15.007999999999992,2.8530599999999993,1.765
77.675926,14.922101,12.3,3.35,3.0,15.777999999999995,2.9748000000000023,2.825
77.694444,14.922101,15.4,3.29,7.0,15.14200000000001,3.1638000000000024,5.44
77.638889,14.385233,18.3,4.25,1.5,17.641000000000016,4.323739999999997,1.585
77.657407,14.385233,16.0,3.4,1.5,15.494999999999997,3.5170399999999966,1.525
77.675926,14.385233,13.0,3.55,1.5,13.810999999999996,3.610800000000004,1.63
77.694444,14.385233,16.0,4.61,1.5,16.589999999999996,4.217200000000006,1.5
77.712963,14.385233,26.1,4.98,1.5,25.83899999999996,4.771800000000007,1.5
77.731481,14.385233,20.4,4.18,1.5,22.878000000000014,4.500900000000007,4.965
77.749999,14.385233,17.1,3.97,1.5,18.664999999999974,4.021100000000008,1.5
77.509259,14.403153,10.0,4.18,6.0,30.373999999999995,5.641800000000001,9.085
77.527778,14.403153,30.0,5.98,1.5,31.4,5.874100000000006,2.495
77.546296,14.403153,53.0,8.06,1.5,49.05,7.364599999999993,1.5
77.564815,14.403153,57.0,7.87,1.5,50.040000000000006,7.136,1.5
77.583333,14.403153,20.0,4.46,1.5,40.655,6.7346,1.5
77.601852,14.403153,18.0,3.65,1.5,32.830999999999996,5.5835,1.5
77.62037,14.403153,28.5,4.71,1.5,28.39799999999999,4.7258,1.565
77.638889,14.403153,25.0,5.59,1.5,24.139,5.318239999999992,1.5
77.657407,14.403153,12.3,3.71,1.5,16.06499999999999,4.095579999999995,1.615
77.675926,14.403153,21.6,3.75,1.5,17.708999999999996,4.043300000000001,2.345
77.694444,14.403153,24.4,4.67,1.5,21.618000000000023,4.428400000000002,1.625
77.712963,14.403153,24.8,4.5,1.5,31.116000000000035,4.632900000000003,2.895
77.731481,14.403153,38.8,5.29,40.0,35.94900000000005,5.054300000000009,25.755
77.749999,14.403153,30.0,5.04,1.5,27.677000000000003,4.6862000000000075,10.46
77.509259,14.421169,13.0,3.76,1.5,13.982000000000001,3.8904999999999985,9.055
77.527778,14.421169,13.0,3.91,1.5,14.6,3.937100000000003,2.345
77.546296,14.421169,14.0,3.98,1.5,22.813999999999997,4.6867000000000045,2.17
77.352421,14.439189,18.7,3.56,1.5,21.438000000000017,4.013300000000002,1.5
77.371043,14.439189,30.7,5.88,1.5,28.32699999999998,5.285299999999999,1.5
77.389665,14.439189,26.9,5.41,1.5,27.435999999999986,5.427599999999999,1.5
77.408287,14.439189,16.7,4.87,1.5,18.157000000000014,4.631900000000001,1.55
77.426909,14.439189,26.9,6.14,1.5,18.82199999999999,4.353900000000001,2.015
77.445531,14.439189,41.7,8.47,1.5,19.879999999999974,4.257300000000004,3.78
77.464153,14.439189,16.8,4.47,4.0,17.680999999999976,4.160800000000007,5.56
77.482775,14.439189,13.0,2.98,1.5,16.82400000000001,3.6659000000000033,1.825
77.5,14.439189,20.7,4.04,1.5,20.844000000000023,4.104400000000004,7.045
77.259311,14.457207,13.9,2.76,1.5,14.079999999999998,3.048169999999999,1.5
77.277933,14.457207,16.6,3.8,1.5,17.42999999999998,3.766590000000005,1.5
77.296555,14.457207,17.7,3.58,1.5,18.89999999999998,3.7778000000000045,1.5
77.315177,14.457207,20.7,3.81,1.5,19.03800000000002,3.8190000000000013,1.5
77.546296,14.940217,15.1,3.11,1.5,17.12499999999998,3.426200000000004,2.295
77.333799,14.457207,17.2,4.32,1.5,17.69800000000002,4.189699999999997,1.5
77.352421,14.457207,21.0,4.9,1.5,21.741999999999997,4.677599999999994,1.5
77.371043,14.457207,29.5,5.49,1.5,28.061,5.350900000000003,1.5
77.389665,14.457207,22.1,4.6,1.5,24.609999999999996,5.438000000000003,1.5
77.408287,14.457207,12.8,3.4,1.5,15.604999999999983,3.789799999999997,1.5
77.426909,14.457207,20.6,3.7,1.5,19.680999999999973,3.790499999999995,2.56
77.445531,14.457207,51.6,6.46,26.0,24.081999999999994,4.079500000000001,12.765
77.464153,14.457207,20.5,4.22,28.0,21.030999999999995,4.150280000000006,19.645
77.482775,14.457207,32.7,5.08,1.5,27.396999999999984,4.732099999999999,3.455
77.5,14.457207,23.2,5.02,1.5,23.42600000000001,4.705499999999997,3.745
77.712963,14.922101,15.0,2.9,3.0,15.424000000000001,3.029464,3.785
77.731481,14.922101,14.5,2.06,3.0,13.913000000000004,2.263536000000001,2.95
77.749999,14.922101,11.5,2.0388,1.5,13.873000000000001,2.301268000000003,1.94
77.509259,14.940217,29.4,5.34,1.5,29.58600000000004,5.165643999999991,2.08
77.527778,14.940217,31.9,4.96,1.5,29.387000000000036,4.868171999999992,1.67
77.564815,14.940217,14.6,2.93,1.5,18.430000000000003,3.489600000000004,3.365
77.583333,14.940217,26.5,3.72,10.0,26.019000000000002,3.6866000000000065,10.83
77.601852,14.940217,25.9,3.98,30.0,24.39900000000003,3.713600000000003,21.985
77.62037,14.940217,19.3,3.07,5.0,20.300999999999984,3.192769999999997,9.305
77.638889,14.940217,15.5,3.01,3.0,15.54599999999999,3.1316699999999975,3.48
77.657407,14.940217,12.3,2.647,1.5,13.56599999999998,2.723539999999998,1.88
77.675926,14.940217,17.3,2.86,3.0,16.327999999999978,2.8570500000000036,2.66
77.694444,14.940217,7.8,2.96,3.0,16.657999999999983,3.2225000000000033,2.875
77.712963,14.940217,20.8,3.83,1.5,18.640999999999977,3.3953880000000005,2.085
77.731481,14.940217,3.6,2.73,1.5,18.22299999999998,2.752616000000001,1.89
77.749999,14.940217,21.6,3.15,1.5,18.63899999999998,3.0014839999999996,1.74
77.509259,14.958333,48.7,6.83,1.5,37.913999999999966,6.259364799999999,1.5
77.527778,14.958333,15.0,4.18,1.5,28.031999999999993,5.418370399999995,1.5
77.546296,14.958333,15.5,3.91,1.5,17.451999999999998,3.8881600000000036,1.615
77.564815,14.958333,19.6,3.33,1.5,18.607999999999983,3.5336000000000003,1.695
77.583333,14.958333,10.9,3.79,3.0,14.17900000000001,3.623700000000003,3.04
77.601852,14.958333,8.0,2.13,1.5,13.384000000000006,3.5864000000000034,6.715
77.62037,14.958333,4.7,3.04,3.0,9.248000000000012,3.1137,2.96
77.564815,14.421169,58.3,7.42,1.5,48.11300000000006,6.637499999999997,1.5
77.583333,14.421169,26.8,4.82,1.5,31.589000000000027,5.4663999999999975,1.5
77.601852,14.421169,24.6,4.77,1.5,29.069999999999997,5.105699999999999,1.5
77.62037,14.421169,27.1,4.74,1.5,26.756999999999966,4.709800000000002,1.615
77.638889,14.421169,26.7,5.75,1.5,27.078999999999983,5.537339999999997,1.715
77.657407,14.421169,19.0,5.39,4.0,20.661000000000005,4.838199999999992,3.465
77.675926,14.421169,21.0,3.86,8.0,22.706999999999994,4.076200000000004,6.24
77.694444,14.421169,17.2,3.33,1.5,21.968000000000007,3.7483000000000004,4.25
77.712963,14.421169,82.3,4.95,8.0,63.12800000000009,4.688699999999996,6.605
77.731481,14.421169,40.1,4.47,7.0,42.81499999999998,4.652500000000009,13.47
77.749999,14.421169,19.0,3.32,12.0,27.351999999999993,3.9671,9.885
77.509259,14.439189,14.0,3.79,62.0,14.517000000000001,3.964000000000005,43.87
77.527778,14.439189,26.0,4.89,1.5,15.091,3.920300000000001,23.13
